IdNalazistaOp;OpisNalazista;OznKoord;IdOpazanja;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
10145;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska, Rog-Lipa;0062.324;202;Fraxinus ornus L.;0062.324;466495.0806;5087998.2003;NULL
10219;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska, Rog-Lipa;0062.324;202;Quercus petraea (Mattuschka) Liebl.;0062.324;466495.0806;5087998.2003;NULL
18146;Planina Gornja, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.411;262;Fraxinus ornus L.;0062.411;468118.2104;5089378.7958;NULL
18219;Planina Gornja, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.411;262;Quercus petraea (Mattuschka) Liebl.;0062.411;468118.2104;5089378.7958;NULL
18582;Potok Bjelak, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.414;264;Fraxinus ornus L.;0062.414;469726.0673;5087981.4183;NULL
18640;Potok Bjelak, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.414;264;Quercus petraea (Mattuschka) Liebl.;0062.414;469726.0673;5087981.4183;NULL
19154;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.433;267;Fraxinus ornus L.;0062.433;468096.8284;5085211.8083;NULL
19222;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska;0062.433;267;Quercus petraea (Mattuschka) Liebl.;0062.433;468096.8284;5085211.8083;NULL
3827;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Pl. dom Risnjak, Veliki potok, Graifova kopajna, Velika bukva.;0161.213;69;Quercus petraea (Mattuschka) Liebl.;0161.213;455147.6443;5082512.9426;NULL
3894;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Pl. dom Risnjak, Veliki potok, Graifova kopajna, Velika bukva.;0161.213;72;Fraxinus ornus L.;0161.213;455147.6443;5082512.9426;NULL
3575;Tusti vrh, Obrnjak, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska.;0161.223;58;Quercus petraea (Mattuschka) Liebl.;0161.223;458380.6222;5082490.1759;NULL
3740;Ploha 4, Tusti vrh, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska.;0161.223;67;Quercus petraea (Mattuschka) Liebl.;0161.223;458380.6222;5082490.1759;NULL
3768;Ploha 9, Medvednica, Park prirode Medvednica, Zagreb, Hrvatska.;0161.223;68;Quercus petraea (Mattuschka) Liebl.;0161.223;458380.6222;5082490.1759;NULL
5922;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Strma peć, potok Bliznec.;0161.224;126;Quercus petraea (Mattuschka) Liebl.;0161.224;459997.6187;5082479.7830;NULL
5965;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Strma peć, potok Bliznec.;0161.224;127;Fraxinus ornus L.;0161.224;459997.6187;5082479.7830;NULL
3359;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Javornica, Veliki potok;0161.231;53;Quercus petraea (Mattuschka) Liebl.;0161.231;455137.5398;5081123.9518;NULL
3386;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Javornica, Veliki potok.;0161.231;54;Fraxinus ornus L.;0161.231;455137.5398;5081123.9518;NULL
5335;Medvednica, Park prirode Medvednica, Zagreb, Hrvatska. Šestinski lagvić, Prevaršće.;0161.234;111;Quercus petraea (Mattuschka) Liebl.;0161.234;456745.4333;5079723.5623;NULL
291200;Priseg, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113405;12400;Quercus petraea (Mattuschka) Liebl.;XY.113405;467320.1005;5093101.8696;25.0000
291243;Pod Vršić, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113423;12418;Quercus petraea (Mattuschka) Liebl.;XY.113423;408829.8490;5045540.3000;25.0000
291253;Ravnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113427;12422;Quercus petraea (Mattuschka) Liebl.;XY.113427;408839.3892;5045939.3834;25.0000
291257;Ravnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113428;12423;Quercus petraea (Mattuschka) Liebl.;XY.113428;408833.6787;5045836.8090;25.0000
291269;Ravnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113433;12428;Quercus petraea (Mattuschka) Liebl.;XY.113433;409434.4361;5045549.6754;25.0000
291347;Kobiljak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113474;12469;Fraxinus ornus L.;XY.113474;314592.0361;5031549.2442;25.0000
291434;Pod finidom, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113523;12517;Fraxinus ornus L.;XY.113523;313262.1932;5029871.4103;25.0000
291452;Blana, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113533;12526;Quercus petraea (Mattuschka) Liebl.;XY.113533;467390.5569;5092998.5376;25.0000
298160;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116637;15557;Fagus sylvatica L.;XY.116637;471759.4577;5112769.8535;25.0000
298163;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116638;15558;Fagus sylvatica L.;XY.116638;471766.2503;5112970.1867;25.0000
298169;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116639;15559;Fagus sylvatica L.;XY.116639;471765.5243;5112874.0029;25.0000
298178;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116643;15563;Fagus sylvatica L.;XY.116643;471663.2811;5113265.4582;25.0000
298184;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116646;15566;Fagus sylvatica L.;XY.116646;471663.8130;5113172.1814;25.0000
298199;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116651;15571;Fagus sylvatica L.;XY.116651;471963.8913;5112868.8848;25.0000
298200;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116652;15572;Fagus sylvatica L.;XY.116652;471964.3125;5112971.6546;25.0000
298218;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116658;15578;Fagus sylvatica L.;XY.116658;473862.6555;5107671.0621;25.0000
298219;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116659;15579;Fagus sylvatica L.;XY.116659;473867.6344;5107968.8620;25.0000
298220;Visec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116660;15580;Fagus sylvatica L.;XY.116660;473768.5472;5108062.8317;25.0000
361473;Bjelovar, šire područje grada, lokalitet Markovac;XY.131919;24336;Ambrosia artemisiifolia L.;XY.131919;529037.2415;5085585.6761;25.0000
362425;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Rakitovac.;XY.132363;24373;Fagus sylvatica L.;XY.132363;597562.0000;5059537.0000;25.0000
362440;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Rakitovac.;XY.132364;24374;Fagus sylvatica L.;XY.132364;597522.0000;5059287.0000;25.0000
363378;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Rakitovac, uz šumski put.;XY.132440;24422;Fagus sylvatica L.;XY.132440;596774.0000;5058865.0000;25.0000
363483;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Velika branjevina.;XY.132445;24427;Fagus sylvatica L.;XY.132445;596135.0000;5058012.0000;25.0000
363598;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Velika branjevina.;XY.132450;24432;Fagus sylvatica L.;XY.132450;595553.0000;5057905.0000;25.0000
363639;Virovitičko-podravska županija, grad Slatina, naselje Bakić, toponim Duga linija.;XY.132451;24433;Ambrosia artemisiifolia L.;XY.132451;594716.0000;5069488.0000;25.0000
364260;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Velika branjevina, uz šumski put.;XY.132502;24458;Fagus sylvatica L.;XY.132502;593914.0000;5058011.0000;25.0000
364353;Virovitičko-podravska županija, grad Slatina, naselje Novi Senkovac, šuma Medinačko ražljevo, šumska prosjeka.;XY.132505;24461;Ambrosia artemisiifolia L.;XY.132505;599492.0000;5064913.0000;25.0000
364504;Virovitičko-podravska županija, grad Slatina, naselje Bakić, toponim Risovac, između poljskog puta i kanala.;XY.132513;24469;Ambrosia artemisiifolia L.;XY.132513;594597.0000;5068180.0000;25.0000
364635;Virovitičko-podravska županija, grad Slatina, naselje Bakić, kod toponima Ravno brdo, zapuštena oranica.;XY.132518;24474;Ambrosia artemisiifolia L.;XY.132518;592823.0000;5070264.0000;25.0000
364669;Virovitičko-podravska županija, grad Slatina, naselje Kozice, šuma Velika branjevina, uz makadam.;XY.132519;24475;Ambrosia artemisiifolia L.;XY.132519;595215.1304;5057818.0440;25.0000
366794;Velebit, Premužićeva staza prije Skorpovca (iz smjera Baških Oštarija);XY.132780;24681;Fagus sylvatica L.;XY.132780;385493.6949;4939596.3789;25.0000
291130;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113379;12374;Fagus sylvatica L.;XY.113379;466026.7450;5095029.3252;25.0000
291146;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113384;12379;Fagus sylvatica L.;XY.113384;466027.6236;5094829.3618;25.0000
291155;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113388;12383;Fagus sylvatica L.;XY.113388;463393.6676;5093078.4064;25.0000
291159;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113389;12384;Fagus sylvatica L.;XY.113389;465631.3024;5095041.0051;25.0000
291163;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113391;12386;Fagus sylvatica L.;XY.113391;463487.8367;5093075.7906;25.0000
291165;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113392;12387;Fagus sylvatica L.;XY.113392;465736.7899;5095035.8916;25.0000
291166;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113393;12388;Fagus sylvatica L.;XY.113393;465928.9164;5094836.2711;25.0000
291212;Lipnik, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113412;12407;Fagus sylvatica L.;XY.113412;408743.8127;5046236.9012;25.0000
291225;Lipnik, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113416;12411;Fagus sylvatica L.;XY.113416;408842.5547;5046239.2894;25.0000
265028;Južni Psunj, Strmac, šumska sastojina jugozapadne orijentacije terena, na 697 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110081;9744;Fagus sylvatica L.;XY.110081;565642.1780;5024311.2100;25.0000
265079;Južni Psunj, Strmac, šumska sastojina jugozapadne orijentacije terena, na 686 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110082;9745;Fagus sylvatica L.;XY.110082;565982.0135;5024109.0448;25.0000
265096;Južni Psunj, Strmac, šumska sastojina jugozapadne orijentacije terena, na 695 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110083;9746;Fagus sylvatica L.;XY.110083;566192.0613;5024030.1151;25.0000
265120;Južni Psunj, Strmac, šumska sastojina sjeveroistočne orijentacije terena, na 501 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110084;9747;Fagus sylvatica L.;XY.110084;568469.0765;5025561.5229;25.0000
265132;Južni Psunj, Strmac, šumska sastojina sjeverne orijentacije terena, na 466 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110085;9748;Fagus sylvatica L.;XY.110085;567653.8297;5024073.4398;25.0000
291476;Blana, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113544;12537;Quercus petraea (Mattuschka) Liebl.;XY.113544;467788.0991;5092694.6562;25.0000
291478;Blana, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.113545;12538;Quercus petraea (Mattuschka) Liebl.;XY.113545;467888.1102;5092692.3630;25.0000
209217;Medvedenica (Zagrebačka gora).;XY.104007;6786;Fraxinus ornus L.;XY.104007;458715.6239;5085254.2114;25.0000
209358;Medvedenica (Zagrebačka gora).;XY.104015;6794;Fraxinus ornus L.;XY.104015;459346.8658;5086592.5006;25.0000
211703;Hrvatsko zagorje, Varaždinska županija, Ivančica (Ivanščica), Konj, Mali Konj, Opažanje obavili Hrvoje Stunković i Dubravko Šincek;XY.104193;6888;Fraxinus ornus L.;XY.104193;471660.9669;5117033.4831;25.0000
213365;Varaždinska županija, Ravna gora, Vukovoj, Benčak, Divjaki, okolica izvora Šokot, opažanje obavili Ljiljana Borovečki-Voska i Dubravko Šincek;XY.104311;6944;Quercus petraea (Mattuschka) Liebl.;XY.104311;464992.3374;5127980.6408;25.0000
214433;Strahinjščica (Strahinjčica), južni obronci Plata, suhi brdski travnjak u poodmakloj vegetacijskoj sukcesiji, strmi teren, karbonatna podloga;XY.104352;6979;Fraxinus ornus L.;XY.104352;456475.6460;5115462.1940;25.0000
233747;Šibensko-kninska Županija, otok Zlarin, jugoistočni kraj naselja Zlarin. Nadmorska visina oko 35 metara, sjeverni obronak brežuljka. Zapušteno zemljište oko temelja kuće.;XY.104402;6990;Fraxinus ornus L.;XY.104402;446870.0678;4839402.6002;12.5000
218186;Krapinsko-zagorska županija, Radoboj, suhi travnjak sjeverno od sela Cerovečki (Zgorelci) omeđen vinogradom i termofilnom hrastovom šumom;XY.104530;7051;Fraxinus ornus L.;XY.104530;454164.2444;5114874.7741;25.0000
218497;Srednja Dalmacija, Splitsko-dalmatinska županija, otok Brač, sjeverni dio otoka, sjevernije od naselja Škrip, nv=195 m, sukcesija suhih travnjaka u garig i makiju hrasta česmine;XY.104557;7059;Fraxinus ornus L.;XY.104557;508674.7749;4802428.6234;25.0000
221432;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverni dio otoka, Jugoistočno od Nerežišća, skretanje za Vidovu goru, dolac u kojem su zastupljeni suhi kamenjarski travnjaci, nv=563 m.;XY.104673;7122;Fraxinus ornus L.;XY.104673;507998.1982;4797554.0458;25.0000
221764;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverni dio otoka, južnije od naselja Pražnice, sukcesija kamenjarskih travnjaka u dračike i makija česmine, nv=388 m.;XY.104678;7127;Fraxinus ornus L.;XY.104678;515760.6584;4797440.5896;25.0000
222562;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, južni dio otoka, sjeveroistočno od Bola, stjenovito stanište u nagibu, biljke stijena i sukcesija kamenjarskih travnjaka rašice u garig i makiju česmine, nv= 302 m.;XY.104688;7137;Fraxinus ornus L.;XY.104688;515588.2632;4791905.1078;25.0000
223161;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, Vidova gora, šuma česmine i dalmatinskog crnog bora (Querco ilici-Pinetum dalmaticae), nv=725 m.;XY.104700;7148;Fraxinus ornus L.;XY.104700;509603.0172;4794208.4072;25.0000
223988;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverni dio otoka, jugoistočnije od naselja Nerežišća, skretanje za Vidovu goru s glavne prometnice, dolac, kamenjarski travnjak u sukcesiji prema mješovitoj šikari i šumi dalmatinskog crnog bo;XY.104714;7159;Fraxinus ornus L.;XY.104714;508169.7324;4797472.9683;25.0000
224269;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverni dio otoka, jugoistočno od Nerežišća, veliki usjek, depresija, šljunkovita staništa, kamenjarski travnjaci u sukcesiji prema šikari i šumi hrasta česmine, crnog jasena i dalmatinskog crn;XY.104717;7162;Fraxinus ornus L.;XY.104717;507197.3625;4798451.3883;25.0000
224414;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverni dio otoka, jugoistočno od naselja Nerežišća, s donje strane prometnice u pravcu Pražnica, prije skretanja za Vidovu goru, šljunkovita staništa u nagibu, dominira česmina, nešto rjeđe da;XY.104719;7164;Fraxinus ornus L.;XY.104719;508065.8801;4797981.8070;25.0000
224921;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, južni dio otoka, zapadno od naselja Bol, sukcesija gariga ružmarina i mnogocvjetne resike Erico multiflorae-Rosmarinetum u makiju hrasta česmine s alepskim borom Querco ilici-Pinetum halepensis,;XY.104729;7174;Fraxinus ornus L.;XY.104729;509215.9882;4791587.5066;25.0000
226114;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, južni dio otoka, zapadnije od naselja Bol, uvala Farska, zapušteni vinogradi u naselju Vela Farska, nv=16 m.;XY.104750;7198;Fraxinus ornus L.;XY.104750;503100.2062;4792363.2429;25.0000
229000;Strahinjščica (Strahinjčica), livada na sjevernoj strani Plata;XY.104821;7262;Quercus petraea (Mattuschka) Liebl.;XY.104821;456332.2277;5115546.9140;25.0000
230132;Srednja Dalmacija, Splitsko-dalmatinska županija, otok Brač, sjeverni dio otoka, uzvisina južnije od Nerežišća, sastojine dalmatinskog crnog bora i hrasta česmine Querco ilici-Pinetum dalmaticae, nv=546m.;XY.104847;7288;Fraxinus ornus L.;XY.104847;507120.7425;4797748.8004;25.0000
245106;Strahinjščica (Strahinjčica), vrh "Dedek" istočno od planinarskog doma;XY.104857;7297;Fraxinus ornus L.;XY.104857;453380.9042;5116344.7721;12.5000
241969;Strahinjščica (Strahinjčica), bukova šuma sjeverozapadno od sela Gornji Kamenečki;XY.104858;7837;Quercus petraea (Mattuschka) Liebl.;XY.104858;453756.1473;5115772.6048;25.0000
231320;Srednja Dalmacija, Splitsko-dalmatinska županija, otok Brač, sjeverni dio otoka, između Sumartina i Selaca, sukcesija bušika u makiju česmine i alepskog bora, nv=73 m.;XY.104883;7320;Fraxinus ornus L.;XY.104883;529041.0996;4795031.2536;25.0000
232321;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverna strana otoka, južnije od naselja Gornji Humac, u pravcu zračne luke, sukcesija kamenjarskog travnjaka Carici humili-Centauretum rupestris prema šikari, nv=od 448 m;XY.104917;7344;Fraxinus ornus L.;XY.104917;516661.7811;4794333.6451;25.0000
232405;Srednja Dalmacija, Splitsko-dalmatinska županija, Otok Brač, sjeverna strana otoka, južnije od naselja Gornji Humac, u pravcu zračne luke, sukcesija kamenjarskog travnjaka Carici humili-Centauretum rupestris prema šikari, nv=od 497m. (isti florni sastav k;XY.104918;7345;Fraxinus ornus L.;XY.104918;515303.0029;4794897.0029;25.0000
237224;Poluotok Pelješac, padine vinogorja Dingač iznad mjesta Borak, uz cestu prema mjestu Trstenik, u makiji oštrike as. Fraxino orni-Quercetum cocciferae, X=5692444 Y=4755878.;XY.105186;7550;Fraxinus ornus L.;XY.105186;569613.8049;4754030.2839;25.0000
265339;Južni Psunj, Strmac, šumska sastojina jugoistočne orijentacije terena, na 542 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110095;9758;Fagus sylvatica L.;XY.110095;567232.2317;5023761.0903;25.0000
265487;Južni Psunj, Strmac, šumska sastojina istočne orijentacije terena, na 577 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110101;9764;Fagus sylvatica L.;XY.110101;569479.5317;5024653.4500;25.0000
265508;Južni Psunj, Strmac, šumska sastojina južne orijentacije terena, na 561 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110102;9765;Fagus sylvatica L.;XY.110102;569547.7736;5024718.6745;25.0000
265527;Južni Psunj, Strmac, šumska sastojina zapadne orijentacije terena, na 628 m n.v. Opažanje obavili: Jozo Franjić, Željko Škvorc, Daniel Krstonošić, Štefica Čanić;XY.110103;9766;Fagus sylvatica L.;XY.110103;569424.6162;5025015.1696;25.0000
268993;Metković, južni izlaz iz grada, prema Opuzenu, uz rijeku Neretvu, ruderalo, uz cestu.;XY.110272;9875;Ambrosia artemisiifolia L.;XY.110272;591340.5957;4767451.4433;25.0000
272216;Virovitičko-podravska županija, općina Slatina, Medinci, toponim Jablanik, uz glavnu cestu, suhi travnjak.;XY.110322;9918;Ambrosia artemisiifolia L.;XY.110322;597276.9147;5067487.7006;25.0000
270788;Zagreb, gradsko područje;XY.110378;9946;Ambrosia artemisiifolia L.;XY.110378;458354.5001;5071141.2998;25.0000
270889;Žumberak, Sošice - Sv. Gera;XY.110399;9948;Fagus sylvatica L.;XY.110399;407948.9175;5069547.5150;25.0000
272591;Zadarska županija, Pakoštane, u korovnoj i ruderalnoj vegetaciji na rivi;XY.110540;9978;Ambrosia artemisiifolia L.;XY.110540;420145.8175;4863487.0260;25.0000
273929;Varaždinska županija, Breznički Hum, Gornji Hum, brdo Humščak, okolica arheološkog nalazišta na brdu Humščak;XY.110576;10000;Fagus sylvatica L.;XY.110576;482569.7653;5109197.9277;12.5000
274465;Virovitičko-podravska županija, općina Slatina, Donji Meljani, toponim Lug, uz poljski put. Nadmorska visina oko 110 m, put koji prati obradive površine, u blizini mosta preko potoka Brod.;XY.110594;10007;Ambrosia artemisiifolia L.;XY.110594;588544.8236;5067838.4987;25.0000
